tanggal,sumber (url),judul berita,konten,politik,hukum,nasional,jumlah label
2024-11-24,https://news.detik.com/berita/d-7654020/daftar-lagu-nasional-untuk-upacara-peringatan-hari-guru-nasional,Daftar Lagu Nasional untuk Upacara Peringatan Hari Guru Nasional,Ada sejumlah lagu wajib nasional yang dikumandangkan atau dinyanyikan pada saat pelaksanaan upacara bendera peringatan Hari Guru Nasional setiap tanggal 25 November,0,0,1,1
2025-02-04,https://news.detik.com/pilkada/d-7763566/mk-tak-terima-gugatan-pilgub-sulsel-dalil-tak-beralasan-hukum,MK Tak Terima Gugatan Pilgub Sulsel: Dalil Tak Beralasan Hukum,Mahkamah Konstitusi (MK) memutuskan tidak menerima gugatan hasil Pemilihan Gubernur Sulawesi Selatan (Pilgub Sulsel),0,1,0,4
2025-05-02,https://news.detik.com/berita/d-7896856/anggota-baleg-ungkap-usulan-dewan-statistik-nasional-dipilih-dpr,Anggota Baleg Ungkap Usulan Dewan Statistik Nasional Dipilih DPR,Revisi Undang-Undang (RUU) tentang Perubahan Atas UU Nomor 16 Tahun 1997 terkait Statistik saat ini tengah dibahas di Baleg DPR RI,1,0,0,2
2024-11-12,https://news.detik.com/foto-news/d-7635266/sahbirin-noor-menang-praperadilan-status-tersangka-gugur,"Sahbirin Noor Menang Praperadilan, Status Tersangka Gugur",Jakarta - Hakim tunggal PN Jaksel menerima sebagian permohonan praperadilan yang diajukan Gubernur Kalsel Sahbirin Noor atau Paman Birin,0,1,0,4
2025-01-11,https://news.detik.com/berita/d-7724239/hari-tuli-nasional-11-januari-sejarah-latar-belakang-dan-tujuan,"Hari Tuli Nasional 11 Januari: Sejarah, Latar Belakang dan Tujuan",Hari Tuli Nasional di Indonesia diperingati pada tanggal 11 Januari setiap tahunnya,0,0,1,1
2025-04-19,https://news.detik.com/berita/d-7875826/pakar-nilai-alasan-hukum-prabowo-digugat-terkait-mendes-yandri-lemah,Pakar Nilai Alasan Hukum Prabowo Digugat Terkait Mendes Yandri Lemah,"Guru Besar Hukum Tata Negara Universitas Esa Unggul Jakarta, Prof Juanda, menanggapi gugatan Yayasan Citta Loka Taru terhadap Presiden RI Prabowo Subianto lantaran tak memberhentikan Mendes PDT Yandri Susanto",1,1,1,7
2025-03-24,https://news.detik.com/kolom/d-7838686/proyek-strategis-nasional-dan-legisme-eksesif,Proyek Strategis Nasional dan Legisme Eksesif,Terkuaknya borok Proyek Strategis Nasional (PSN) PIK II harusnya menjadi titik pijak evaluasi menyeluruh kebijakan afirmasi investasi yang kerapkali meminggirkan hak asasi rakyat,0,0,1,1
2024-08-31,https://news.detik.com/berita/d-7518569/rapimnas-gerindra-prabowo-cerita-awal-mula-belajar-politik-dari-jokowi,"Rapimnas Gerindra, Prabowo Cerita Awal Mula Belajar Politik dari Jokowi","Presiden terpilih Prabowo Subianto mengungkit pernah dikunjungi Joko Widodo (Jokowi) ke kediamannya di Jalan Kertanegara, Jakarta Selatan, setelah kalah pada pemilu periode lalu",1,0,1,3
2024-08-30,https://news.detik.com/pilkada/d-7516650/kandasnya-layar-politik-anies-di-pilkada-2024,Kandasnya Layar Politik Anies di Pilkada 2024,Kesempatan Anies untuk ikut dalam ingar bingar Pilkada 2024 berakhir semalam saat sosoknya tidak muncul di KPUD Provinsi Jawa Barat,1,0,0,2
2025-01-09,https://news.detik.com/berita/d-7725305/momen-kuasa-hukum-baca-pantun-saat-sidang-sengketa-pilwalkot-batam,Momen Kuasa Hukum Baca Pantun Saat Sidang Sengketa Pilwalkot Batam,Momen unik kembali terjadi dalam sidang sengketa Pilkada 2024 di Mahkamah Konstitusi (MK),0,1,0,4
2025-04-13,https://news.detik.com/berita/d-7867199/sby-ingatkan-politik-bebas-aktif-bukan-berarti-diam-ri-harus-ikut-bicara,SBY Ingatkan Politik Bebas Aktif Bukan Berarti Diam: RI Harus Ikut Bicara,"Chairman The Yudhoyono Institute (TYI), yang juga Presiden RI ke-6 Susilo Bambang Yudhoyono (SBY) berbicara soal politik luar negeri",1,0,0,2
2025-02-07,https://news.detik.com/foto-news/d-7768087/demo-penuntasan-kasus-hukum-di-polda-metro-jaya,Demo Penuntasan Kasus Hukum di Polda Metro Jaya,Jakarta - Massa dari Aliansi Rakyat Menggugat menggelar unjuk rasa di depan Mapolda Metro Jaya,0,0,1,1
2025-04-08,https://news.detik.com/kolom/d-7859413/memaknai-silaturahmi-politik-didit-prabowo,Memaknai Silaturahmi Politik Didit Prabowo,Sosok Didit Hediprasetyo tengah disorot publik,0,0,0,0
2025-05-28,https://news.detik.com/berita/d-7937091/polri-siap-kolaborasi-jaga-kualitas-lingkungan-lewat-edukasi-penegakan-hukum,Polri Siap Kolaborasi Jaga Kualitas Lingkungan Lewat Edukasi-Penegakan Hukum,Polri menyatakan siap berkolaborasi dengan Kementerian Lingkungan Hidup dalam upaya menjaga lingkungan hidup di Tanah Air,1,0,0,2
2025-07-29,https://news.detik.com/berita/d-8034850/ahok-kenang-kwik-kian-gie-sosok-yang-menginspirasinya-masuk-ke-politik,"Ahok Kenang Kwik Kian Gie, Sosok yang Menginspirasinya Masuk ke Politik","Ketua DPP PDIP Bidang Perekonomian, Basuki Tjahaja Purnama (Ahok), mengenang sosok Kwik Kian Gie sebagai figur yang berani dan penuh integritas",0,0,0,0
2025-05-31,https://news.detik.com/berita/d-7941725/ibunda-argo-mahasiswa-ugm-saya-sudah-ikhlas-tapi-hukum-harus-berjalan,"Ibunda Argo Mahasiswa UGM: Saya Sudah Ikhlas, tapi Hukum Harus Berjalan","Keluarga Argo Ericko Achfandi (19), mahasiswa Fakultas Hukum Universitas Gadjah Mada (UGM), yang tewas ditabrak mobil BMW, mengaku telah ikhlas atas kepergian anaknya",0,0,0,0
2025-07-24,https://news.detik.com/berita/d-8026911/hari-anak-nasional-2025-ini-peran-swasta-bangun-generasi-hebat,Hari Anak Nasional 2025: Ini Peran Swasta Bangun Generasi Hebat,"Setiap tanggal 23 Juli, Indonesia memperingati Hari Anak Nasional (HAN) sebagai momentum penting untuk menguatkan komitmen seluruh pihak dalam menjamin pemenuhan hak anak atas hak hidup, kesehatan, pendidikan, perlindungan, dan partisipasi dalam kehidupan sosial",0,0,1,1
2025-05-01,https://news.detik.com/internasional/d-7894503/darurat-nasional-netanyahu-ingatkan-kebakaran-bisa-mencapai-yerusalem,"Darurat Nasional, Netanyahu Ingatkan Kebakaran Bisa Mencapai Yerusalem!",Kebakaran hutan di dekat Yerusalem terus menyebar dengan cepat,0,0,0,0
2025-06-18,https://news.detik.com/foto-news/d-7970981/kisruh-penulisan-ulang-sejarah-aliansi-organ-98-ancam-demo-fadli-zon,"Kisruh Penulisan Ulang Sejarah, Aliansi Organ 98 Ancam Demo Fadli Zon",Jakarta - Aliansi Organ 98 menolak penghapusan fakta tragedi 1998,0,0,0,0
2025-01-24,https://news.detik.com/berita/d-7748075/peringati-bulan-k3-nasional-gni-gelar-upacara-hingga-berbagai-lomba,"Peringati Bulan K3 Nasional, GNI Gelar Upacara hingga Berbagai Lomba","Untuk memperingati Bulan Kesehatan dan Keselamatan Kerja K3 Nasional 2025, PT Gunbuster Nickel Industry (GNI) menggelar upacara pembukaan Bulan K3 Nasional di area perusahaan yang berlokasi di Morowali Utara, Sulawesi Tengah",0,0,1,1
2025-04-29,https://news.detik.com/berita/d-7892083/novel-baswedan-terima-umy-awards-atas-dedikasi-di-bidang-hukum-dan-ham,Novel Baswedan Terima UMY Awards Atas Dedikasi di Bidang Hukum dan HAM,"Mantan penyidik senior Komisi Pemberantasan Korupsi (KPK), Novel Baswedan, menerima penghargaan UMY Awards 2025 dari Universitas Muhammadiyah Yogyakarta (UMY)",0,1,0,4
2024-09-14,https://news.detik.com/berita/d-7540199/pd-soal-situs-palsu-catut-gerindra-politik-kotor-tak-akan-ngaruh,"PD soal Situs Palsu Catut Gerindra: Politik Kotor, Tak Akan Ngaruh",Partai Gerindra menyoroti situs yang mencatut nama partainya dan mempublikasikan artikel mengenai akun Kaskus 'Fufufafa' yang dianggap milik wakil presiden terpilih Gibran Rakabuming,1,0,0,2
2025-05-09,https://news.detik.com/berita/d-7907667/penyidik-kpk-penggeledahan-kasus-harun-masiku-termonitor-tim-hukum-pdip,Penyidik KPK: Penggeledahan Kasus Harun Masiku Termonitor Tim Hukum PDIP,Penyidik KPK AKBP Rossa Purbo Bekti menyebut penggeledahan yang dilakukan terkait kasus Harun Masiku termonitor oleh tim hukum DPP PDIP,0,0,0,0
2024-10-16,https://news.detik.com/berita/d-7590721/doli-kurnia-ungkap-pentingnya-transformasi-politik-untuk-perkuat-demokrasi,Doli Kurnia Ungkap Pentingnya Transformasi Politik untuk Perkuat Demokrasi,Presiden terpilih Prabowo Subianto akan dilantik sebagai Presiden RI di Gedung MPR RI pada 20 Oktober mendatang,1,0,0,2
2025-04-28,https://news.detik.com/berita/d-7889952/7-jam-di-kpk-bobby-diskusi-pencegahan-korupsi-hingga-penegakan-hukum,"7 Jam di KPK, Bobby Diskusi Pencegahan Korupsi hingga Penegakan Hukum","Gubernur Sumatera Utara (Sumut), Bobby Nasution, memenuhi undangan KPK terkait koordinasi pencegahan korupsi di daerah",0,1,0,4
2025-07-18,https://news.detik.com/berita/d-8017526/ekspresi-tom-lembong-jelang-pembacaan-sidang-vonis-kasus-gula,Ekspresi Tom Lembong Jelang Pembacaan Sidang Vonis Kasus Gula,Mantan Menteri Perdagangan Thomas Trikasih Lembong alias Tom Lembong menjalani sidang vonis kasus dugaan korupsi impor gula hari ini,1,1,0,6
2025-05-14,https://news.detik.com/berita/d-7913970/jokowi-tawarkan-bantuan-hukum-ke-kasmudjo-eks-dosen-pembimbing-akademik-di-ugm,Jokowi Tawarkan Bantuan Hukum ke Kasmudjo Eks Dosen Pembimbing Akademik di UGM,"Presiden RI ke-7 Joko Widodo (Jokowi) menawarkan bantuan hukum ke dosen pembimbing akademik semasa dia kuliah di Universitas Gadjah Mada (UGM), Ir Kasmudjo",1,0,0,2
2025-07-26,https://news.detik.com/berita/d-8030490/ayah-pemerkosa-anak-di-serang-sempat-kabur-3-bulan-sembunyi-di-gubuk,"Ayah Pemerkosa Anak di Serang Sempat Kabur 3 Bulan, Sembunyi di Gubuk",Pria berinisial JN (57) memerkosa anak kandungnya sendiri yang berumur (17) hingga hamil di Kabupaten Serang,0,0,0,0
2025-07-21,https://news.detik.com/berita/d-8022041/eks-dirjen-prasetyo-divonis-7-5-tahun-bui-di-kasus-korupsi-rel-ka-sumut-aceh,"Eks Dirjen Prasetyo Divonis 7,5 Tahun Bui di Kasus Korupsi Rel KA Sumut-Aceh","Mantan Dirjen Perkeretaapian Kementerian Perhubungan, Prasetyo Boeditjahjono, divonis hukuman penjara dalam kasus korupsi proyek pembangunan jalur kereta api (KA) Besitang-Langsa tahun 2017-2023",1,1,0,6
2025-07-14,https://news.detik.com/berita/d-8010108/hari-pajak-nasional-diperingati-14-juli-ini-sejarah-dan-maknanya,"Hari Pajak Nasional Diperingati 14 Juli, Ini Sejarah dan Maknanya",Hari Pajak Nasional diperingati setiap tanggal 14 Juli oleh Direktorat Jenderal Pajak (DJP) Kementerian Keuangan (Kemenkeu),1,0,1,3
2024-11-19,https://news.detik.com/berita/d-7645458/soroti-biaya-politik-yang-tinggi-bamsoet-berpotensi-orang-terjerat-korupsi,"Soroti Biaya Politik yang Tinggi, Bamsoet: Berpotensi Orang Terjerat Korupsi","Anggota Komisi III DPR RI Bambang Soesatyo menuturkan politik berbiaya tinggi yang terjadi saat ini di Indonesia menjadi salah satu biang kerok penyebab korupsi, khususnya oleh pejabat publik yang terpilih melalui pemilihan langsung, termasuk pilkada",1,1,1,7
2024-08-27,https://news.detik.com/berita/d-7511062/surya-paloh-sindir-petualang-politik-manfaatkan-nasdem-sial-benar-partai-ini,Surya Paloh Sindir Petualang Politik Manfaatkan NasDem: Sial Benar Partai Ini,Ketua Umum Partai NasDem Surya Paloh menyindir soal petualang politik yang memanfaatkan NasDem,1,0,0,2
2025-06-11,https://news.detik.com/internasional/d-7959133/demo-besar-besaran-juga-terjadi-di-texas-garda-nasional-dikerahkan,"Demo Besar-besaran Juga Terjadi di Texas, Garda Nasional Dikerahkan",Aksi demo besar-besaran untuk memprotes kebijakan imigrasi Presiden Amerika Serikat (AS) Donald Trump juga terjadi di wilayah Texas,1,1,0,6
2024-08-27,https://news.detik.com/internasional/d-7510284/ceo-telegram-ditangkap-di-prancis-macron-ogah-dikaitkan-dengan-isu-politik,"CEO Telegram Ditangkap di Prancis, Macron Ogah Dikaitkan dengan Isu Politik","Presiden Prancis, Emmanuel Macron, buka suara usai pendiri Telegram, Pavel Durov, ditangkap di bandara Paris",1,0,0,2
2025-06-11,https://news.detik.com/berita/d-7958875/wamensos-hadiri-peringatan-hari-kewirausahaan-nasional-2025,Wamensos Hadiri Peringatan Hari Kewirausahaan Nasional 2025,Wakil Menteri Sosial Agus Jabo Priyono menyempatkan hadir di peringatan Hari Kewirausahaan Nasional 2025,1,0,1,3
2025-04-26,https://news.detik.com/berita/d-7886782/tema-dan-logo-peringatan-hari-pendidikan-nasional-2025,Tema dan Logo Peringatan Hari Pendidikan Nasional 2025,Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen) telah merilis informasi tema dan logo peringatan Hari Pendidikan Nasional (Hardiknas) tahun 2025,1,0,1,3
2024-11-22,https://news.detik.com/dw/d-7650973/uni-eropa-antara-kekurangan-tenaga-kerja-dan-politik-anti-imigran,Uni Eropa: Antara Kekurangan Tenaga Kerja dan Politik Anti Imigran,"Imigrasi menjadi isu politik utama di Eropa, terutama dengan meningkatnya pengaruh sayap kanan",1,1,0,6
2025-07-28,https://news.detik.com/kolom/d-8032612/menjaga-asa-survivalitas-politik-pkb,Menjaga Asa Survivalitas Politik PKB,"Partai Kebangkitan Bangsa atau disingkat (PKB) merupakan salah satu partai berbasis massa Islam yang lahir dari rahim Nahdlatul Ulama (NU) di era reformasi, tepatnya pada tanggal 23 Juli 1998",1,0,0,2
2025-07-17,https://news.detik.com/berita/d-8016803/fadli-zon-ungkap-pengusul-hari-kebudayaan-nasional-17-oktober,Fadli Zon Ungkap Pengusul Hari Kebudayaan Nasional 17 Oktober,Menteri Kebudayaan (Menbud) Fadli Zon mengatakan penetapan Hari Kebudayaan Nasional (HKN) pada 17 Oktober lantaran bertepatan dengan peluncuran Bhineka Tunggal Ika oleh Presiden ke-1 RI Soekarno,1,0,1,3
2025-07-18,https://news.detik.com/berita/d-8018149/tom-lembong-divonis-4-5-tahun-penjara-pengunjung-sidang-riuh,"Tom Lembong Divonis 4,5 Tahun Penjara, Pengunjung Sidang Riuh","Mantan Menteri Perdagangan Thomas Trikasih Lembong alias Tom Lembong divonis 4,5 tahun penjara dalam kasus korupsi impor gula",1,1,0,6
2025-03-12,https://news.detik.com/berita/d-7820265/prabowo-instruksikan-ahy-bentuk-satgas-penanganan-sampah-nasional,Prabowo Instruksikan AHY Bentuk Satgas Penanganan Sampah Nasional,Menko Infrastruktur dan Pembangunan Kewilayahan Agus Harimurti Yudhoyono (AHY) mendapat instruksi dari Presiden Prabowo Subianto untuk membentuk Satgas Penanganan Sampah Nasional,1,0,1,3
2025-03-10,https://news.detik.com/berita/d-7816164/kapolri-soal-minyakita-disunat-akan-kita-lakukan-penegakan-hukum,Kapolri soal Minyakita Disunat: Akan Kita Lakukan Penegakan Hukum!,Kapolri Jenderal Listyo Sigit Prabowo menyebutkan pihaknya tengah mendalami temuan isi produk minyak goreng Minyakita yang tak sesuai dengan klaimnya,0,0,0,0
2025-07-30,https://news.detik.com/berita/d-8036424/penggugat-jokowi-soal-wanprestasi-bawa-mobil-esemka-ke-pn-solo,Penggugat Jokowi soal Wanprestasi Bawa Mobil Esemka ke PN Solo,Sidang lanjutan gugatan wanprestasi mobil Esemka digelar di Pengadilan Negeri (PN) Solo,0,1,0,4
2025-05-08,https://news.detik.com/berita/d-7905642/masuk-satgas-premanisme-kemendagri-tertibkan-ormas-tak-berbadan-hukum,"Masuk Satgas Premanisme, Kemendagri Tertibkan Ormas Tak Berbadan Hukum",Kementerian Dalam Negeri (Kemendagri) akan menjadi bagian dari Satgas Premanisme Terpadu untuk menindak tegas ormas yang melanggar hukum,1,0,0,2
2025-04-25,https://news.detik.com/berita/d-7885879/hasto-curhat-sulit-tidur-tuding-kpk-tak-manusiawi-cegah-saksi-ke-ln,"Hasto Curhat Sulit Tidur, Tuding KPK Tak Manusiawi Cegah Saksi ke LN",Sekjen PDIP Hasto Kristiyanto curhat sulit tidur sebelum menjalani sidang hari ini,0,0,0,0
2025-05-21,https://news.detik.com/berita/d-7924725/wamen-veronica-tegaskan-eks-rektor-up-bakal-diproses-hukum-di-kasus-pelecehan,Wamen Veronica Tegaskan Eks Rektor UP Bakal Diproses Hukum di Kasus Pelecehan,Wamen Pemberdayaan Perempuan dan Perlindungan (WamenPPPA) Veronica Tan menegaskan pihaknya akan mengawal kasus dugaan pelecehan dengan terlapor eks Rektor Universitas Pancasila Edie Toet Hendratno,0,0,0,0
2025-03-21,https://news.detik.com/berita/d-7834160/pendukung-hasto-pakai-rompi-oranye-tahanan-politik-di-ruang-sidang,Pendukung Hasto Pakai Rompi Oranye 'Tahanan Politik' di Ruang Sidang,"Sidang kasus dugaan suap pengurusan penggantian antarwaktu anggota (PAW) DPR untuk Harun Masiku dan perintangan penyidikan dengan terdakwa Sekjen PDIP, Hasto Kristiyanto, kembali digelar",1,1,0,6
2025-06-05,https://news.detik.com/berita/d-7949761/upaya-kementrans-perkuat-kebijakan-nasional-lewat-lima-program-ini,Upaya Kementrans Perkuat Kebijakan Nasional Lewat Lima Program Ini,"Kementerian Transmigrasi memantapkan Rencana Strategis (Renstra) sebagai upaya memperkuat arah kebijakan pembangunan nasional di bidang transmigrasi, Rabu (4/6)",1,1,1,7
2024-12-27,https://news.detik.com/berita/d-7705220/tim-hukum-pertimbangkan-praperadilan-usai-kpk-tetapkan-hasto-tersangka,Tim Hukum Pertimbangkan Praperadilan Usai KPK Tetapkan Hasto Tersangka,KPK menetapkan Sekjen PDIP Hasto Kristiyanto tersangka suap dan perintangan terkait Harun Masiku,0,1,0,4
2025-04-24,https://news.detik.com/kolom/d-7883182/kualitas-ketertiban-umum-memburuk-penegak-hukum-wajib-bersikap-tegas,"Kualitas Ketertiban Umum Memburuk, Penegak Hukum Wajib Bersikap Tegas",Premanisme yang terus merajalela akhir-akhir ini lebih sebagai cerita tentang fakta semakin memburuknya kualitas ketertiban umum,0,0,0,0
2024-08-21,https://news.detik.com/berita/d-7501001/istana-soal-isu-jokowi-jadi-ketua-wanbin-golkar-tanya-orang-orang-politik,Istana soal Isu Jokowi Jadi Ketua Wanbin Golkar: Tanya Orang-orang Politik,Isu Presiden Joko Widodo (Jokowi) bakal menjadi Ketua Dewan Pembina (Wanbin) Partai Golkar mencuat di tengah penyelenggaraan Munas partai berlambang pohon beringin itu,1,0,0,2
2025-03-03,https://news.detik.com/foto-news/d-7804168/eks-panitera-pn-jakarta-timur-dihukum-4-tahun-penjara,Eks Panitera PN Jakarta Timur Dihukum 4 Tahun Penjara,Jakarta - Eks Panitera PN Jaktim Rina Pertiwi jalani sidang vonis kasus suap eksekusi lahan sengketa PT Pertamina,0,1,0,4
2024-09-11,https://news.detik.com/berita/d-7535269/bamsoet-kepercayaan-publik-modal-utama-dalam-politik,Bamsoet: Kepercayaan Publik Modal Utama dalam Politik,Ketua MPR RI Bambang Soesatyo mengaku banyak belajar tentang kompleksitas dunia politik dalam perjalanannya sebagai seorang politisi utamanya terkait adaptasi dan fleksibilitas,1,0,0,2
2025-06-27,https://news.detik.com/berita/d-7984656/wamensos-agus-jabo-tegaskan-bansos-tak-boleh-jadi-alat-politik,Wamensos Agus Jabo Tegaskan Bansos Tak Boleh Jadi Alat Politik,Wakil Menteri Sosial Agus Jabo Priyono mengingatkan bantuan sosial (bansos) tidak boleh dijadikan alat politik,1,0,0,2
2025-05-02,https://news.detik.com/kolom/d-7896228/integritas-pendidikan-nasional-turun-apa-yang-keliru,"Integritas Pendidikan Nasional Turun, Apa yang Keliru?","Setiap tanggal 2 Mei, Indonesia memperingati Hari Pendidikan Nasional",0,0,1,1
2025-06-28,https://news.detik.com/berita/d-7986704/menaker-dorong-sinergi-nasional-hadapi-tantangan-di-sektor-ketenagakerjaan,Menaker Dorong Sinergi Nasional Hadapi Tantangan di Sektor Ketenagakerjaan,"Menteri Ketenagakerjaan (Menaker), Yassierli menegaskan bahwa kolaborasi dari seluruh elemen bangsa menjadi kunci penting untuk membangun Indonesia sekaligus menjawab berbagai tantangan di bidang ketenagakerjaan",1,0,1,3
2024-08-01,https://news.detik.com/foto-news/d-7468031/anak-anak-lebanon-angkat-senjata-setelah-kematian-pemimpin-hamas,Anak-anak Lebanon Angkat 'Senjata' Setelah Kematian Pemimpin Hamas,Lebanon - Warga Lebanon menggelar aksi protes pembunuhan pemimpin politik Hamas Ismail Haniyeh,1,0,0,2
2024-08-24,https://news.detik.com/berita/d-7506991/maruf-amin-pkb-gerakan-politik-kiai-bukan-kiai-politik,"Ma'ruf Amin: PKB Gerakan Politik Kiai, Bukan Kiai Politik",Wakil Presiden RI Ma'ruf Amin menghadiri acara Muktamar PKB ke-VI malam ini di Bali,1,0,0,2
2025-02-24,https://news.detik.com/berita/d-7792351/sby-tni-aktif-harus-mundur-jika-masuk-pemerintahan-atau-politik,SBY: TNI Aktif Harus Mundur Jika Masuk Pemerintahan atau Politik,Ketua Majelis Tinggi Partai Demokrat Susilo Bambang Yudhoyono (SBY) bicara soal prajurit TNI harus pensiun jika ingin berpolitik,1,0,0,2
2025-04-06,https://news.detik.com/berita/d-7856422/kapolri-pantau-terus-dinamika-one-way-nasional-tol-trans-jawa,Kapolri Pantau Terus Dinamika One Way Nasional Tol Trans Jawa,Kapolri Jenderal Listyo Sigit Prabowo menegaskan pihaknya akan terus memantau langsung dinamika one way nasional yang saat ini tengah diberlakukan dari Km 414 Gerbang Tol (GT) Kalikangkung hingga Km 70 GT Cikampek Utama untuk arus balik,0,0,1,1
